GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS570777329	2018-01-25 18:40:46.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			stakeout Tundra Swan, Pike Rd. (2018)	L6769689	H	32.262883	-86.081086	2018-01-23	16:45:00	obsr231506	S42206896	Stationary	P21	EBIRD	40			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS562779315	2018-01-01 16:43:57.0	26464	species	Northern Mockingbird	Mimus polyglottos			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.350288	-86.0243332	2018-01-01	15:20:00	obsr665305	S41520448	Traveling	P22	EBIRD	22	4.28		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS564400663	2018-01-09 14:19:09.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.350288	-86.0243332	2018-01-05	13:30:00	obsr300074	S41661432	Traveling	P22	EBIRD	60	1.127		2	1		0	1	0		The distance we traveled was one half of the total distance traveled		
URN:CornellLabOfOrnithology:EBIRD:OBS563063154	2018-01-03 22:52:27.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Fischer Rd	L6652815	P	32.2619956	-86.3541642	2018-01-02	06:38:00	obsr130801	S41543067	Traveling	P22	EBIRD	21	1.609		2	1	G2836750	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563757889	2018-01-03 22:59:55.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			2718 Windsor Avenue, Montgomery, Alabama, US (32.385, -86.272)	L6655056	P	32.3852226	-86.2716158	2018-01-02	12:14:00	obsr665305	S41604123	Stationary	P21	EBIRD	47			2	1	G2836784	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS571304131	2018-01-30 13:00:46.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			stakeout Tundra Swan, Pike Rd. (2018)	L6769689	H	32.262883	-86.081086	2018-01-26	07:39:00	obsr136097	S42251701	Stationary	P21	EBIRD	5			1	1		0	1	0		31 F		
URN:CornellLabOfOrnithology:EBIRD:OBS569052578	2018-01-19 11:28:02.0	26464	species	Northern Mockingbird	Mimus polyglottos			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery Zoo	L2303228	H	32.4193978	-86.2748623	2018-01-19	10:21:00	obsr1002010	S42065905	Stationary	P21	EBIRD	5			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563757411	2018-01-06 18:34:34.0	26464	species	Northern Mockingbird	Mimus polyglottos			6				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Huntingdon College	L2482942	H	32.3501016	-86.285339	2018-01-02	10:07:00	obsr665305	S41604072	Traveling	P22	EBIRD	30	0.789		2	1	G2836776	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563135921	2018-01-06 18:34:34.0	26464	species	Northern Mockingbird	Mimus polyglottos			6				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Huntingdon College	L2482942	H	32.3501016	-86.285339	2018-01-02	10:07:00	obsr130801	S41549538	Traveling	P22	EBIRD	30	0.789		2	1	G2836776	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563075373	2018-01-03 22:54:31.0	26464	species	Northern Mockingbird	Mimus polyglottos			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2018-01-02	07:40:00	obsr130801	S41544185	Traveling	P22	EBIRD	14	1.191		2	1	G2836757	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563269471	2018-01-02 22:08:13.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery - Jackson Ferry Road	L1057070	P	32.4228988	-86.3043022	2018-01-02	15:37:00	obsr35725	S41561819	Traveling	P22	EBIRD	20	0.402		3	1	G2833084	0	1	0		Montgomery CBC; weather clear with a few thin cirrus clouds and cold; temp 36 F. Walked roadside noting all birds detected. With John Trent and Ashley Peters.		
URN:CornellLabOfOrnithology:EBIRD:OBS563758480	2018-01-03 23:02:21.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Old Teague Dairy Road, Montgomery, Alabama, US (32.259, -86.308)	L6656464	P	32.2587204	-86.3082924	2018-01-02	14:43:00	obsr665305	S41604178	Traveling	P22	EBIRD	6	0.612		2	1	G2836803	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS570702320	2018-01-25 18:40:46.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			stakeout Tundra Swan, Pike Rd. (2018)	L6769689	H	32.262883	-86.081086	2018-01-24	08:10:00	obsr35725	S42198226	Stationary	P21	EBIRD	23			2	1	G2891508	0	1	0		Weather sunny with some thin high cirrus clouds and cold; temp 37 F. Follow up of reported TUSW noting all birds detected during visit.		
URN:CornellLabOfOrnithology:EBIRD:OBS570751840	2018-01-25 18:40:46.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			stakeout Tundra Swan, Pike Rd. (2018)	L6769689	H	32.262883	-86.081086	2018-01-24	08:10:00	obsr231506	S42204338	Stationary	P21	EBIRD	23			2	1	G2891508	0	1	0		Weather sunny with some thin high cirrus clouds and cold; temp 37 F. Follow up of reported TUSW noting all birds detected during visit.		
URN:CornellLabOfOrnithology:EBIRD:OBS571620405	2018-01-30 13:00:46.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			stakeout Tundra Swan, Pike Rd. (2018)	L6769689	H	32.262883	-86.081086	2018-01-27	12:15:00	obsr35725	S42277177	Stationary	P21	EBIRD	3			1	1		0	1	0		Weather overcast and mild; temp 62 F. Made brief visit to see if TUSW was continuing at site. Noted all birds detected.		
URN:CornellLabOfOrnithology:EBIRD:OBS563922716	2018-01-04 14:18:50.0	26464	species	Northern Mockingbird	Mimus polyglottos			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Goodwyn Middle School, Montgomery US-AL (32.3804,-86.2415)	L6666575	P	32.38044	-86.241509	2018-01-04	13:04:00	obsr665305	S41618771	Traveling	P22	EBIRD	14	2.164		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS570780881	2018-01-24 14:46:33.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2018-01-05	14:40:00	obsr231506	S42207187	Stationary	P21	EBIRD	35			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563756554	2018-01-03 22:54:31.0	26464	species	Northern Mockingbird	Mimus polyglottos			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2018-01-02	07:40:00	obsr665305	S41603994	Traveling	P22	EBIRD	14	1.191		2	1	G2836757	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563196076	2018-01-03 22:59:55.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			2718 Windsor Avenue, Montgomery, Alabama, US (32.385, -86.272)	L6655056	P	32.3852226	-86.2716158	2018-01-02	12:14:00	obsr130801	S41554809	Stationary	P21	EBIRD	47			2	1	G2836784	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS566010158	2018-01-10 12:27:35.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Gateway Park	L6697285	P	32.3358796	-86.3267469	2018-01-03	11:50:00	obsr231506	S41794221	Traveling	P22	EBIRD	10	0.322		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS572478269	2018-01-30 13:00:46.0	26464	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			6687–7007 Old Pike Rd, Pike Road US-AL (32.2631,-86.0813)	L6796181	P	32.263148	-86.081294	2018-01-29	14:26:00	obsr665305	S42345953	Traveling	P22	EBIRD	5	2.122		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563461861	2018-01-03 16:12:43.0	26464	species	Northern Mockingbird	Mimus polyglottos			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery Landfill	L1056785	H	32.4115595	-86.3283026	2018-01-02	14:42:00	obsr228192	S41578277	Traveling	P22	EBIRD	43	1.174		3	1	G2833082	0	1	0		Montgomery CBC; weather sunny and cold; temp 39 F. Walked roadside and bridge overlooking landfill noting all birds detected. With John Trent and Ashley Peters.		
